nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,p,bud-data,nmc-title,nmc-title alias,nmc-title id,p2,bud-data2,nmc-chapter,nmc-chapter alias,nmc-chapter id,p22,bud-data22,nmc-article,nmc-article alias,nmc-article id,p222,bud-data222,nmc-item,nmc-item alias,nmc-item id,p2222,bud-data2222,bud-data exprev,relation,amounts,amount,amount catpol,amount year,figure
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325450@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N437F6,Expenditure on staff of the institution,,nmc-item,1 6 3 0,NIV-47483218314141915_47483218314325451@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43800,Social welfare,bud-data,exp,,amounts,amount,5.2.423,nm1,43 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325450@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N437F6,Expenditure on staff of the institution,,nmc-item,1 6 3 0,NIV-47483218314141915_47483218314325451@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43800,Social welfare,bud-data,exp,,amounts,amount,5.2.423,nm2,0,—
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325450@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N437F6,Expenditure on staff of the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325452@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43836,Social contacts between members of staff and other welfare expenditure,bud-data,exp,,amounts,amount,5.2.423,n,242 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325450@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N437F6,Expenditure on staff of the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325452@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43836,Social contacts between members of staff and other welfare expenditure,bud-data,exp,,amounts,amount,5.2.423,nm1,267 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325450@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N437F6,Expenditure on staff of the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325452@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43836,Social contacts between members of staff and other welfare expenditure,bud-data,exp,,amounts,amount,5.2.423,nm2,210 560,66
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 0,NIV-47483218314141915_47483218314325454@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4386C,Medical service,bud-data,exp,,amounts,amount,5.2.423,n,181 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 0,NIV-47483218314141915_47483218314325454@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4386C,Medical service,bud-data,exp,,amounts,amount,5.2.423,nm1,189 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 0,NIV-47483218314141915_47483218314325454@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4386C,Medical service,bud-data,exp,,amounts,amount,5.2.423,nm2,217 153,60
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314325455@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43890,Restaurants and canteens,bud-data,exp,,amounts,amount,5.2.423,n,80 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314325455@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43890,Restaurants and canteens,bud-data,exp,,amounts,amount,5.2.423,nm1,198 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314325455@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43890,Restaurants and canteens,bud-data,exp,,amounts,amount,5.2.423,nm2,74 052,78
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 4,NIV-47483218314141915_47483218314325456@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438B3,Early Childhood Centre,bud-data,exp,,amounts,amount,5.2.423,n,2 828 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 4,NIV-47483218314141915_47483218314325456@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438B3,Early Childhood Centre,bud-data,exp,,amounts,amount,5.2.423,nm1,2 950 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325419@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433B3,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325445@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43774,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43862,Activities relating to all persons working with the institution,,nmc-item,1 6 5 4,NIV-47483218314141915_47483218314325456@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438B3,Early Childhood Centre,bud-data,exp,,amounts,amount,5.2.423,nm2,3 077 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325458@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438DE,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325459@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438E8,Buildings,,nmc-item,2 0 0 0,NIV-47483218314141915_47483218314325460@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438F2,Rent,bud-data,exp,,amounts,amount,5.2.441,n,9 531 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325458@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438DE,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325459@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438E8,Buildings,,nmc-item,2 0 0 0,NIV-47483218314141915_47483218314325460@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438F2,Rent,bud-data,exp,,amounts,amount,5.2.441,nm1,13 132 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325458@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438DE,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325459@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438E8,Buildings,,nmc-item,2 0 0 0,NIV-47483218314141915_47483218314325460@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438F2,Rent,bud-data,exp,,amounts,amount,5.2.441,nm2,12 758 042,02
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325458@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438DE,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325459@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438E8,Buildings,,nmc-item,2 0 0 1,NIV-47483218314141915_47483218314325461@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43913,Lease/purchase,bud-data,exp,,amounts,amount,5.2.441,n,32 790 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325458@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438DE,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325459@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438E8,Buildings,,nmc-item,2 0 0 1,NIV-47483218314141915_47483218314325461@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43913,Lease/purchase,bud-data,exp,,amounts,amount,5.2.441,nm1,30 030 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325458@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438DE,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325459@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438E8,Buildings,,nmc-item,2 0 0 1,NIV-47483218314141915_47483218314325461@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43913,Lease/purchase,bud-data,exp,,amounts,amount,5.2.441,nm2,42 019 048,39
nmc-expenditure,E,NIV-47483218314141915_47483218314325418@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433AA,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325457@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438D4,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325458@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438DE,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325459@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N438E8,Buildings,,nmc-item,2 0 0 3,NIV-47483218314141915_47483218314325462@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43936,Acquisition of immovable property,bud-data,exp,,amounts,amount,5.2.441,n,p.m.
