root,course,reg_num,subj,crse,sect,title,units,instructor,days,time,start_time,end_time
root,course,20675,POL,351,S,Pol of Democratic Participatn,1.0,Teske,M,time,07:10PM,10:00
root,course,20618,POL,356,S,States and Illegal Markets,1.0,Andreas,W,time,07:00PM,10:00
root,course,10634,POL,360,F,Approaches to Violence,1.0,Rejali,M-W,time,03:10PM,04:30
root,course,20622,POL,379,S,Pol of Border and US-Mexico,1.0,Andreas,T-Th,time,02:40PM,04:00
root,course,20586,BIOL,102,SW3,Intro Biology Lect and Lab,0.0,Black,W,time,01:10PM,05:00
root,course,20609,POL,381,S,Con. Law and JudicialPolitics,1.0,Kapsch,M-W,time,03:10PM,04:30
root,course,20614,POL,383,S,Systems of Justice,1.0,Kapsch,T-Th,time,02:40PM,04:00
root,course,10638,POL,385,F,International CriminalJustice,1.0,Rejali,T-Th,time,02:40PM,04:00
root,course,20615,POL,390,S,Machiavelli,1.0,Rejali,T-Th,time,01:10PM,02:30
root,course,20616,POL,396,S,Political Philosophies ofWork,1.0,Rejali,M-W,time,03:10PM,04:30
root,course,10398,PSY,121,F,Intro to Psychology I,1.0,Reisberg,T-Th,time,10:30AM,11:50
root,course,10400,PSY,121,FL1,Intro to Psychology,0.0,Reisberg,T-Th,time,01:10PM,02:00
root,course,10403,PSY,121,FL2,Intro to Psychology,0.0,Reisberg,T-Th,time,02:10PM,03:00
root,course,10406,PSY,121,FL3,Intro to Psychology,0.0,Reisberg,W-F,time,01:10PM,02:00
root,course,10408,PSY,121,FL4,Intro to Psychology,0.0,Reisberg,W-F,time,02:10PM,03:00
root,course,10763,ANTH,211,F06,Introduction to Anthropology,1.0,Silverstein,T-Th,time,02:40PM,04:00
root,course,20587,BIOL,102,SW7,Intro Biology Lect and Lab,0.0,Black,W,time,01:10PM,05:00
root,course,20401,PSY,122,S,Intro to Psychology II,1.0,Neuringer,T-Th,time,10:30AM,11:50
root,course,20408,PSY,122,SL1,Intro to Psychology II,0.0,Neuringer,T-Th,time,01:10PM,02:00
root,course,20411,PSY,122,SL2,Intro to Psychology II,0.0,Neuringer,T-Th,time,02:10PM,03:00
root,course,20414,PSY,122,SL3,Intro to Psychology II,0.0,Neuringer,W-F,time,01:10PM,02:00
root,course,20416,PSY,122,SL4,Intro to Psychology II,0.0,Neuringer,W-F,time,02:10PM,03:00
root,course,10413,PSY,322,F,Social Psychology,1.0,Oleson,M-W-F,time,01:10PM,02:00
root,course,10753,PSY,324,F,Health Psychology,1.0,Herman,M-W-F,time,03:10PM,04:00
root,course,20662,PSY,326,S,Social Development,1.0,Bulkley,M-W-F,time,10:00AM,10:50
root,course,20663,PSY,327,S,Community Psychology,1.0,Herman,M-W-F,time,01:10PM,02:00
root,course,10414,PSY,333,F,Psychobiology,1.0,Dickinson,M-W-F,time,12:00PM,12:50
root,course,20588,BIOL,102,SR3,Intro Biology Lect and Lab,0.0,Black,Th,time,01:10PM,05:00
root,course,20426,PSY,333,S,Psychobiology,1.0,Rhodes,T-Th,time,10:30AM,11:50
root,course,20428,PSY,336,S,Neuropsychology,1.0,Canseco-Gonzale,T-Th,time,09:00AM,10:20
root,course,20429,PSY,338,S,Psychopharmacology,1.0,Dickinson,M-W-F,time,12:00PM,12:50
root,course,20430,PSY,338,SL1,Psychopharmacology,0.0,Dickinson,W,time,06:40PM,07:30
root,course,20431,PSY,338,SL2,Psychopharmacology,0.0,Dickinson,W,time,07:40PM,08:30
root,course,10416,PSY,344,F,Thinking,1.0,Reisberg,M-W-F,time,11:00AM,11:50
root,course,20432,PSY,348,S,Research Design  and  DataAnalysi,1.0,Oleson,M-W-F,time,11:00AM,11:50
root,course,20433,PSY,348,SL1,Research Design  and  DataAnalysi,0.0,Oleson,M,time,03:10PM,04:00
root,course,20434,PSY,348,SL2,Research Design  and  DataAnalysi,0.0,Oleson,T,time,04:10PM,05:00
root,course,10754,PSY,351,F,Psychopathology,1.0,Herman,M-W-F,time,09:00AM,09:50
root,course,20589,BIOL,102,SR7,Intro Biology Lect and Lab,0.0,Black,Th,time,01:10PM,05:00
root,course,10417,PSY,361,F,Human Development,1.0,Bulkley,T-Th,time,01:10PM,02:30
root,course,20435,PSY,366,S,Cognitive Processes,1.0,Reisberg,T-Th,time,01:10PM,02:30
root,course,20436,PSY,366,SL1,Cognitive Processes,0.0,Reisberg,M,time,10:00AM,10:50
root,course,20437,PSY,366,SL2,Cognitive Processes,0.0,Reisberg,M,time,12:00PM,12:50
root,course,20438,PSY,373,S,Learning,1.0,Neuringer,M-W-F,time,10:00AM,10:50
root,course,20425,PSY,383,S,Music Perception,1.0,Reisberg,M-W-F,time,02:10PM,03:00
root,course,10755,PSY,385,F,Cross-Cultural Psychology,1.0,Bulkley,M-W-F,time,02:10PM,03:00
root,course,10418,PSY,393,F,Psycholinguistics,1.0,Canseco-Gonzale,M-W-F,time,10:00AM,10:50
root,course,20440,PSY,396,S,Psych of Language Acquisition,1.0,Canseco-Gonzale,T-Th,time,02:40PM,04:00
root,course,10420,PSY,401,F,Junior Seminar,1.0,Rhodes,M,time,06:30PM,09:00
root,course,20590,BIOL,102,SF3,Intro Biology Lect and Lab,0.0,Black,F,time,01:10PM,05:00
root,course,20441,PSY,433,S,Psychobiology Research,1.0,Dickinson,T-Th,time,10:30AM,11:50
root,course,20664,PSY,442,S,Clinical Psychology,1.0,Herman,M-W-F,time,09:00AM,09:50
root,course,10759,REL,152,F,Introduction to Judaism,1.0,McCalla,M-W-F,time,11:00AM,11:50
root,course,20521,REL,154,S,Intro to Religions of Asia,1.0,Brashier,M-W-F,time,10:00AM,10:50
root,course,10523,REL,155,F,Introduction to Islam,1.0,Feener,M-W-F,time,11:00AM,11:50
root,course,10524,REL,201,F,Theory  and  Method in RelStudies,1.0,Brashier,M-W-F,time,01:10PM,02:00
root,course,10785,REL,201,F01,Theory  and Methods in RelStudies,0.0,Brashier,M-W-F,time,10:00AM,10:50
root,course,10786,REL,201,F02,Theory  and Methods in RelStudies,0.0,Brashier,M-W-F,time,01:10PM,02:00
root,course,10787,REL,201,F03,Theory  and Methods in RelStudies,0.0,Brashier,M-W-F,time,02:10PM,03:00
root,course,20522,REL,301,S,History of Religion,1.0,McCalla,T-Th,time,02:40PM,04:00
root,course,20591,BIOL,102,SF7,Intro Biology Lect and Lab,0.0,Black,F,time,01:10PM,05:00
root,course,10525,REL,313,F,Chinese Mahayana Texts,1.0,Brashier,T-Th,time,10:30AM,11:50
root,course,20523,REL,363,S,Missing Persons World ofIslam,1.0,Feener,M-W-F,time,11:00AM,11:50
root,course,10760,REL,366,F,Romanticism and Religion,1.0,McCalla,M-W,time,06:10PM,07:30
root,course,10527,REL,384,F,Spcl Top Ancient Christianity,1.0,Foat,M-W-F,time,10:00AM,10:50
root,course,20666,REL,399,S,Junior Seminar,1.0,Foat,T-Th,time,01:10PM,02:30
root,course,10799,RUSS,120,Y02,First Year Russian,1.0,Lencek,M-W-F,time,11:00AM,11:50
root,course,10799,RUSS,120,Y02,First Year Russian,1.0,Lencek,T-Th,time,11:00AM,11:50
root,course,10537,RUSS,266,F,Russian Short Fiction,1.0,Lencek,T-Th,time,01:10PM,02:30
root,course,20593,BIOL,332,S,Vascular Plant Diversity,1.0,Raubeson,M-W-F,time,10:00AM,10:50
root,course,10536,RUSS,300,F,Advanced Russian,1.0,Bershtein,T-Th,time,10:30AM,11:50
root,course,20534,RUSS,355,S,20th Century Russian Poetry,1.0,Lencek,T-Th,time,01:10PM,02:30
root,course,20530,RUSS,373,S,Mod Russ Lit:Chekov toPresent,1.0,Bershtein,T-Th,time,02:40PM,04:00
root,course,10539,RUSS,379,F,The Myth of St. Petersburg,1.0,Bershtein,T-Th,time,02:40PM,04:00
root,course,20535,RUSS,404,S,Russ Lit: Gogol  and  Dostoevsky,1.0,Lencek,T-Th,time,09:00AM,10:20
root,course,20532,RUSS,408,S,Russ Decadent/SymbolistCultur,1.0,Bershtein,M-W,time,03:10PM,04:30
root,course,10541,RUSS,413,F,20th C Russian CriticalTheory,1.0,Lencek,T-Th,time,09:00AM,10:20
root,course,10474,SOC,211,F,Introduction to Sociology,0.0,Tudor,M,time,02:10PM,03:00
root,course,10475,SOC,211,F01,Introduction to Sociology,0.0,Hrycak,W-F,time,10:00AM,10:50
root,course,10476,SOC,211,F02,Introduction to Sociology,0.0,Hrycak,W-F,time,11:00AM,11:50
root,course,20594,BIOL,332,SL1,Vascular Plant Diversity,0.0,Raubeson,T,time,01:10PM,05:00
root,course,10477,SOC,211,F03,Introduction to Sociology,0.0,Schneiberg,W-F,time,12:00PM,12:50
root,course,10478,SOC,211,F04,Introduction to Sociology,0.0,Schneiberg,W-F,time,01:10PM,02:00
root,course,10479,SOC,211,F05,Introduction to Sociology,0.0,Tudor,W-F,time,02:10PM,03:00
root,course,10480,SOC,211,F06,Introduction to Sociology,0.0,Tudor,W-F,time,03:10PM,04:00
root,course,20684,SOC,244,S01,Race and Ethnicity,1.0,Schneiberg,T-Th,time,09:00AM,10:20
root,course,20685,SOC,244,S02,Race and Ethnicity,1.0,Schneiberg,T-Th,time,10:30AM,11:50
root,course,20653,SOC,283,S01,Sociology of Religion,1.0,Tudor,M-W-F,time,01:10PM,02:00
root,course,20654,SOC,283,S02,Sociology of Religion,1.0,Tudor,M-W-F,time,03:10PM,04:00
root,course,10520,SOC,311,F,Research Methods,1.0,Tudor,T-Th,time,02:40PM,04:00
root,course,20646,SOC,321,S,American Capitalism,1.0,Schneiberg,T-Th,time,02:40PM,04:00
root,course,20595,BIOL,332,SL2,Vascular Plant Diversity,0.0,Raubeson,Th,time,01:10PM,05:00
root,course,10522,SOC,363,F,Sociology of Culture,1.0,Hrycak,M-W,time,03:10PM,04:30
root,course,10199,SPAN,110,Y01,First Year Spanish,1.0,Drumm,M-T-W-F,time,11:00AM,11:50
root,course,10200,SPAN,110,Y02,First Year Spanish,1.0,Moret,M-T-W-F,time,12:00PM,12:50
root,course,10201,SPAN,110,Y03,First Year Spanish,1.0,Schulz,M-T-W-F,time,12:00PM,12:50
root,course,10202,SPAN,210,Y01,Second Year Spanish,1.0,Fischer,M-T-W-F,time,10:00AM,10:50
root,course,10203,SPAN,210,Y02,Second Year Spanish,1.0,Fischer,M-T-W-F,time,12:00PM,12:50
root,course,10378,SPAN,210,Y03,Second Year Spanish,1.0,Moret,M-T-W-F,time,01:10PM,02:00
root,course,10491,SPAN,321,F01,Theory  and  Practice HispanicLit,1.0,Moret,M-W-F,time,10:00AM,10:50
root,course,10492,SPAN,321,F02,Theory  and  Practice HispanicLit,1.0,Schulz,M-W-F,time,11:00AM,11:50
root,course,20492,SPAN,322,S,Spanish Short Story,1.0,Alonso,M-W-F,time,10:00AM,10:50
root,course,10610,BIOL,342,F,Animal Behav.  and  Behav.Ecology,1.0,Yezerinac,T-Th,time,09:00AM,10:20
root,course,10494,SPAN,375,F,Modern Peninsular Drama,1.0,Drumm,T-Th,time,02:40PM,04:00
root,course,20491,SPAN,395,S,Mod Spanish American Drama,1.0,Larisch,M-W-F,time,10:00AM,10:50
root,course,20683,SPAN,413,S,Penin Lit: Dogma  and  Disbelief,1.0,Garcia-Bryce,T,time,07:10PM,10:00
root,course,10493,SPAN,442,F01,Spl Tops Span Amer Lit:Borges,1.0,Fischer,M-W,time,03:10PM,04:30
root,course,10770,SPAN,442,F02,The City in Span Amer Lit,1.0,Schulz,T-Th,time,10:30AM,11:50
root,course,20490,SPAN,442,S,Lit Responses to Dictatorship,1.0,Fischer,M-W,time,03:10PM,04:30
root,course,10528,THEA,110,F,Introduction to Theatre,1.0,Worley,M-W,time,03:10PM,04:30
root,course,10530,THEA,205,F01,Masks  and  Make-up Design,0.5,Carr,T-Th,time,02:40PM,04:00
root,course,10531,THEA,205,F02,Design for the Theatre: Sets,0.5,Muller,M-W-F,time,01:10PM,02:00
root,course,20525,THEA,206,S01,Costume History  and  Design,0.5,Carr,T-Th,time,02:40PM,04:00
root,course,10611,BIOL,342,FL1,Animal Behav.  and  Behav.Ecology,0.0,Yezerinac,Th,time,01:10PM,05:00
root,course,20526,THEA,206,S02,Design for Theatre: Lights,0.5,Muller,M-W-F,time,01:10PM,02:00
root,course,10532,THEA,210,F,Acting Laboratory,0.5,Worley,T-Th,time,10:30AM,11:50
root,course,10533,THEA,250,F,Plays and Playhouses,1.0,Clinton,T-Th,time,01:10PM,02:30
root,course,20527,THEA,270,S,Intercultr ExperimentsTheatre,1.0,Worley,T-Th,time,01:10PM,02:30
root,course,10534,THEA,275,F,Playwriting,1.0,Clinton,W,time,06:10PM,09:00
root,course,20528,THEA,310,S,Techniques of Acting,1.0,Worley,T-Th,time,10:30AM,11:50
root,course,10535,THEA,331,F,Directing I,1.0,Clinton,T-Th,time,04:10PM,05:30
root,course,20529,THEA,334,S,Special Problems in Directing,1.0,Clinton,T-Th,time,04:10PM,05:30
root,course,10744,HIST,556,F,Topics in FrenchEnlightenment,0.5,Kierstead,W,time,07:40PM,09:00
root,course,10745,HUM,510,F,Greek Humanities,0.5,King,T,time,07:40PM,09:00
root,course,10482,ANTH,311,F,General Linguistics,1.0,Haviland,T-Th,time,09:00AM,10:20
root,course,10612,BIOL,342,FL2,Animal Behav.  and  Behav.Ecology,0.0,Yezerinac,F,time,01:10PM,05:00
root,course,20649,LBST,579,S,ColonizingAfrica:Conrad and Congo,0.5,Lowe,W,time,05:40PM,07:00
root,course,20650,LIT,560,S,Don Quixote  and  Narr. Theory,0.5,Drumm,W,time,07:40PM,09:00
root,course,10746,MATH,555,F,Ornamental Art,0.5,Wieting,W,time,05:40PM,07:00
root,course,20651,THEA,570,S,Experiments Intercult Theatre,0.5,Worley,T,time,07:10PM,08:30
root,course,10613,BIOL,351,F,Developmental Biology,1.0,Black,T-Th,time,10:30AM,11:50
root,course,10614,BIOL,351,FL1,Developmental Biology,0.0,Black,T,time,01:10PM,05:00
root,course,10615,BIOL,351,FL2,Developmental Biology,0.0,Black,W,time,01:10PM,05:00
root,course,20597,BIOL,356,S,Genetics and Gene Regulation,1.0,Shampay,M-W-F,time,11:00AM,11:50
root,course,20599,BIOL,356,SL1,Genetics and Gene Regulation,0.0,Shampay,W,time,01:10PM,05:00
root,course,20600,BIOL,356,SL2,Genetics and Gene Regulation,0.0,Shampay,F,time,01:10PM,05:00
root,course,10771,BIOL,358,F,Microbiology,1.0,Mellies,M-W-F,time,10:00AM,10:50
root,course,10772,BIOL,358,FL1,Microbiology,0.0,Mellies,T,time,01:10PM,05:00
root,course,10773,BIOL,358,FL2,Microbiology,0.0,Mellies,Th,time,01:10PM,05:00
root,course,10485,ANTH,313,F,Language in Society,1.0,Haviland,T,time,06:10PM,09:00
root,course,10616,BIOL,361,F,Genetics and MolecularBiology,1.0,Russell,M-W-F,time,11:00AM,11:50
root,course,10617,BIOL,361,FL1,Genetics and MolecularBiology,0.0,Russell,T,time,01:30PM,05:00
root,course,10618,BIOL,361,FL2,Genetics and MolecularBiology,0.0,Russell,W,time,01:30PM,05:00
root,course,10619,BIOL,361,FL3,Genetics and MolecularBiology,0.0,Russell,Th,time,01:30PM,05:00
root,course,20606,BIOL,366,S,Population Bio:Ecolgy and Evolutn,1.0,Kaplan,T-Th,time,09:00AM,10:20
root,course,20608,BIOL,366,SL1,Population Bio:Ecolgy and Evolutn,0.0,Kaplan,T,time,02:40PM,05:00
root,course,20610,BIOL,366,SL2,Population Bio:Ecolgy and Evolutn,0.0,Kaplan,Th,time,01:30PM,04:00
root,course,10768,ANTH,339,F,Ethnic  and  Nation France  and  NAfr,1.0,Silverstein,T-Th,time,06:10PM,07:30
root,course,10410,BIOL,367,F,Scientific Computation,1.0,Crandall,T-Th,time,07:10PM,08:30
root,course,20617,BIOL,372,S,Cellular Biology,1.0,McClellan,T-Th,time,10:30AM,11:50
root,course,20620,BIOL,372,SL1,Cellular Biology,0.0,McClellan,W,time,01:10PM,05:00
root,course,20621,BIOL,372,SL2,Cellular Biology,0.0,McClellan,Th,time,01:10PM,05:00
root,course,10620,BIOL,381,F,Animal Physiology,1.0,Arch,T-Th,time,10:30AM,11:50
root,course,10622,BIOL,381,FL1,Animal Physiology,0.0,Arch,T,time,01:30PM,05:00
root,course,10623,BIOL,381,FL2,Animal Physiology,0.0,Arch,Th,time,01:30PM,05:00
root,course,10776,BIOL,388,F,Evolutionary Biology,1.0,Raubeson,M-W-F,time,09:00AM,09:50
root,course,10778,BIOL,388,FL1,Evolutionary Biology,0.0,Raubeson,W,time,01:10PM,05:00
root,course,10779,BIOL,388,FL2,Evolutionary Biology,0.0,Raubeson,F,time,01:10PM,05:00
root,course,reg_num,subj,crse,sect,title,units,instructor,days,place,building,room
root,course,10577,ANTH,211,F01,Introduction to Anthropology,1.0,Brightman,M-W,place,ELIOT,414
root,course,20573,ANTH,344,S01,Sex and Gender,1.0,Makley,T-Th,place,VOLLUM,120
root,course,10624,BIOL,431,F01,Field Biology of Amphibians,0.5,Kaplan,T,place,PHYSIC,240A
root,course,20626,BIOL,431,S04,Seminar in Biology,0.5,Yezerinac,Th,place,BIOL,200A
root,course,10543,CHEM,101,F,MolecularStructure and Properties,1.0,Geselbracht,M-W-F,place,VOLLUM,VLH
root,course,10544,CHEM,101,F01,MolecularStructure and Properties,0.0,Geselbracht,M,place,CHEM,301
root,course,10545,CHEM,101,F02,MolecularStructure and Properties,0.0,Geselbracht,M,place,CHEM,301
root,course,10546,CHEM,101,F03,MolecularStructure and Properties,0.0,Geselbracht,M,place,CHEM,301
root,course,10789,CHEM,101,F08,MolecularStructure and Properties,0.0,Geselbracht,T,place,PHYSIC,123
root,course,10547,CHEM,101,F04,MolecularStructure and Properties,0.0,Geselbracht,T,place,CHEM,301
root,course,10548,CHEM,101,F05,MolecularStructure and Properties,0.0,Geselbracht,T,place,CHEM,301
root,course,20575,ANTH,344,S02,Sex and Gender,1.0,Makley,T-Th,place,VOLLUM,110
root,course,10549,CHEM,101,F06,MolecularStructure and Properties,0.0,Geselbracht,T,place,CHEM,301
root,course,10550,CHEM,101,F07,MolecularStructure and Properties,0.0,Geselbracht,T,place,CHEM,301
root,course,10551,CHEM,101,FL1,MolecularStructure and Properties,0.0,Geselbracht,M,place,CHEM,308
root,course,10555,CHEM,101,FL5,MolecularStructure and Properties,0.0,Geselbracht,T,place,CHEM,308
root,course,10552,CHEM,101,FL2,MolecularStructure and Properties,0.0,Geselbracht,T,place,CHEM,308
root,course,10553,CHEM,101,FL3,MolecularStructure and Properties,0.0,Geselbracht,W,place,CHEM,308
root,course,10557,CHEM,101,FL7,MolecularStructure and Properties,0.0,Geselbracht,W,place,CHEM,308
root,course,10556,CHEM,101,FL6,MolecularStructure and Properties,0.0,Geselbracht,Th,place,CHEM,308
root,course,10554,CHEM,101,FL4,MolecularStructure and Properties,0.0,Geselbracht,Th,place,CHEM,308
root,course,10558,CHEM,101,FL8,MolecularStructure and Properties,0.0,Geselbracht,F,place,CHEM,308
root,course,20483,ANTH,348,S,Languages the Americas:Mayan,1.0,Haviland,T,place,ELIOT,419
root,course,20537,CHEM,102,S,Chemical Reactivity,1.0,Glasfeld,M-W-F,place,VOLLUM,VLH
root,course,20538,CHEM,102,S01,Chemical Reactivity,0.0,Glasfeld,M,place,CHEM,301
root,course,20539,CHEM,102,S02,Chemical Reactivity,0.0,Glasfeld,M,place,CHEM,301
root,course,20540,CHEM,102,S03,Chemical Reactivity,0.0,Glasfeld,T,place,CHEM,301
root,course,20541,CHEM,102,S04,Chemical Reactivity,0.0,Glasfeld,T,place,CHEM,301
root,course,20542,CHEM,102,S05,Chemical Reactivity,0.0,Glasfeld,T,place,PHYSIC,123
root,course,20543,CHEM,102,SL1,Chemical Reactivity,0.0,Glasfeld,M,place,CHEM,308
root,course,20544,CHEM,102,SL2,Chemical Reactivity,0.0,Glasfeld,T,place,CHEM,308
root,course,20545,CHEM,102,SL3,Chemical Reactivity,0.0,Glasfeld,W,place,CHEM,308
root,course,20546,CHEM,102,SL4,Chemical Reactivity,0.0,Glasfeld,Th,place,CHEM,308
root,course,20667,ANTH,352,S,Anthropology of Europe,1.0,Silverstein,T-Th,place,LIB,203
root,course,20547,CHEM,102,SL5,Chemical Reactivity,0.0,Glasfeld,F,place,CHEM,308
root,course,10559,CHEM,201,F,Organic Chemistry I,1.0,Shusterman,M-W-F,place,PSYCH,105
root,course,10560,CHEM,201,F01,Organic Chemistry I,0.0,Shusterman,Th,place,PHYSIC,123
root,course,10561,CHEM,201,F02,Organic Chemistry I,0.0,Shusterman,Th,place,PHYSIC,121
root,course,10562,CHEM,201,F03,Organic Chemistry I,0.0,Shusterman,Th,place,PHYSIC,123
root,course,10563,CHEM,201,F04,Organic Chemistry I,0.0,Shusterman,Th,place,PHYSIC,123
root,course,10565,CHEM,201,FL1,Organic Chemistry I,0.0,Shusterman,M,place,CHEM,209
root,course,10566,CHEM,201,FL2,Organic Chemistry I,0.0,Shusterman,T,place,CHEM,209
root,course,10567,CHEM,201,FL3,Organic Chemistry I,0.0,Shusterman,W,place,CHEM,209
root,course,20548,CHEM,202,S,Organic Chemistry II,1.0,McDougal,M-W-F,place,PSYCH,105
root,course,20571,ANTH,357,S,Prob in IndonesianEthnography,1.0,Stasch,T-Th,place,VOLLUM,309
root,course,20549,CHEM,202,S01,Organic Chemistry II,0.0,McDougal,Th,place,PHYSIC,123
root,course,20550,CHEM,202,S02,Organic Chemistry II,0.0,McDougal,Th,place,PHYSIC,121
root,course,20551,CHEM,202,S03,Organic Chemistry II,0.0,McDougal,Th,place,PHYSIC,121
root,course,20552,CHEM,202,S04,Organic Chemistry II,0.0,McDougal,Th,place,PHYSIC,123
root,course,20554,CHEM,202,SL1,Organic Chemistry II,0.0,McDougal,M,place,CHEM,209
root,course,20555,CHEM,202,SL2,Organic Chemistry II,0.0,McDougal,T,place,CHEM,209
root,course,20556,CHEM,202,SL3,Organic Chemistry II,0.0,McDougal,W,place,CHEM,209
root,course,20557,CHEM,212,S,Intro Inorganic Chemistry,1.0,Geselbracht,M-W-F,place,CHEM,301
root,course,20559,CHEM,212,SL1,Intro Inorganic Chemistry,0.0,Geselbracht,W,place,CHEM,214
root,course,20560,CHEM,212,SL2,Intro Inorganic Chemistry,0.0,Geselbracht,F,place,CHEM,214
root,course,10605,ANTH,362,F,Gender and Ethnicity China, Tibet,1.0,Makley,T-Th,place,VOLLUM,228
root,course,10582,CHEM,225,F,Environmental Chemistry,0.5,Dunne,M-W,place,CHEM,301
root,course,10568,CHEM,271,F,Analytical Chemistry,1.0,McClard,T-Th,place,CHEM,301
root,course,10569,CHEM,271,FL1,Analytical Chemistry,0.0,McClard,Th,place,CHEM,313
root,course,10570,CHEM,271,FL2,Analytical Chemistry,0.0,McClard,F,place,CHEM,313
root,course,20561,CHEM,316,S,Physical Chemistry Laboratory,0.5,Ahmadi,T,place,CHEM,301
root,course,20563,CHEM,324,S,Computational Organic Chem,0.5,Shusterman,M-W-F,place,CHEM,301
root,course,20564,CHEM,332,S,Statistical Thermodynamics,1.0,Ahmadi,M-W-F,place,CHEM,301
root,course,10571,CHEM,333,F,Quantum Mechanics  and  MolStruct,1.0,Ahmadi,M-W-F,place,CHEM,301
root,course,20565,CHEM,334,S,Advanced Inorganic Chemistry,0.5,Geselbracht,T-Th,place,PSYCH,103
root,course,10572,CHEM,343,F,Adv Synth Organic Chemistry,1.0,McDougal,M-W-F,place,CHEM,301
root,course,20570,ANTH,368,S,Myth,1.0,Stasch,T-Th,place,VOLLUM,126
root,course,10574,CHEM,391,F,Structural Biochemistry,0.5,Glasfeld,T-Th,place,CHEM,301
root,course,10576,CHEM,391,F02,Structural Biochemistry,0.0,Glasfeld,W,place,CHEM,301
root,course,10575,CHEM,391,F01,Structural Biochemistry,0.0,Glasfeld,T,place,PHYSIC,121
root,course,20566,CHEM,392,S,Metabolic Biochemistry,0.5,McClard,T-Th,place,CHEM,301
root,course,20567,CHEM,394,S,Biochemical Methods,0.5,McClard,M,place,CHEM,301
root,course,20568,CHEM,394,SL1,Biochemical Methods,0.0,McClard,T,place,CHEM,313
root,course,20569,CHEM,394,SL2,Biochemical Methods,0.0,McClard,W,place,CHEM,313
root,course,20598,CHIN,311,S,Third Year Chinese,1.0,Wu,M-W-F,place,ELIOT,121
root,course,20572,ANTH,369,S,Media  and  Culture Post-MaoChina,1.0,Makley,M-W,place,ELIOT,414
root,course,10629,CHIN,316,F,Classical Chinese,1.0,Rhew,M-W-F,place,ELIOT,121
root,course,10628,CHIN,321,F,20 Cent Chin Fiction, 1919-49,1.0,Wu,T-Th,place,ELIOT,121
root,course,10630,CHIN,326,F,Chinese Narrative Tradition,1.0,Rhew,M-W,place,ELIOT,121
root,course,20596,CHIN,334,S,Yijing: Text and Tradition,1.0,Rhew,M-W,place,ELIOT,121
root,course,20601,CHIN,341,S,20th Century Chinese Poetry,1.0,Wu,T-Th,place,ELIOT,121
root,course,20486,CLAS,363,S,Greek Tragedy,1.0,Englert,M-W-F,place,VOLLUM,126
root,course,10489,CLAS,373,F,Ancient History: Rome,1.0,Kelly,M-W,place,VOLLUM,120
root,course,20488,CLAS,374,S,Specl Topics in Roman History,1.0,Kelly,M-W,place,VOLLUM,120
root,course,20503,CRWR,201,S,Intro to Creative Writing,1.0,Hillis,M-W-F,place,PHYSIC,121
root,course,10515,CRWR,211,F,Intro Poetry Writing,1.0,Williams,M-W,place,PHYSIC,121
root,course,20659,ANTH,372,S,Indians  and  Northrn NativeAmers,1.0,Brightman,M-W,place,,TBA
root,course,20504,CRWR,211,S,Intro Poetry Writing,1.0,Williams,M-W,place,PHYSIC,121
root,course,10516,CRWR,221,F,Intro to Fiction Writing,1.0,Hillis,M-W-F,place,PHYSIC,121
root,course,20642,CRWR,241,S,Intermediate Poetry: StudioII,1.0,Williams,T-Th,place,PHYSIC,121
root,course,10517,CRWR,250,F,Intro to ScreenwritingWrkshop,1.0,Hillis,W,place,VOLLUM,228
root,course,10518,CRWR,331,F,Adv Poet Writng: SequentVoice,1.0,Williams,T,place,VOLLUM,234
root,course,20506,CRWR,331,S,Adv Poet Writing:NaturalVoice,1.0,Williams,M,place,VOLLUM,234
root,course,10519,CRWR,332,F,Advanced Fiction Writing,1.0,Hillis,T-Th,place,ELIOT,317
root,course,20507,CRWR,332,S,Advanced Fiction Writing,1.0,Hillis,T-Th,place,ELIOT,405
root,course,10119,DANC,110,Y,Basic Technique,1.0,Mann,M-W,place,SPORTS,GYMII
root,course,10121,DANC,210,Y,Technique, Design  and Compostion,1.0,Wong,T-Th,place,SPORTS,GYMII
root,course,20672,ANTH,374,S,Urban Anthropology,1.0,Silverstein,T-Th,place,VOLLUM,120
root,course,20627,DANC,252,S,Improvisation,0.5,Mann,T-Th,place,SPORTS,GYMII
root,course,10639,DANC,311,F,Adv Techniques  and  CompositionI,1.0,Mann,T-Th,place,SPORTS,GYMII
root,course,20655,DANC,312,S,Adv Technique  and  CompositionII,1.0,Wong,T-Th,place,SPORTS,GYMII
root,course,10631,DANC,330,F,Dance Theory and Criticism,1.0,Wong,M-W,place,ELIOT,126
root,course,10324,ECON,201,F01,Intro to Economic Analysis,1.0,Clausing,M-W-F,place,VOLLUM,116
root,course,10325,ECON,201,F02,Intro to Economic Analysis,1.0,Clausing,M-W-F,place,VOLLUM,116
root,course,10326,ECON,201,FL1,Intro to Economic Analysis,0.0,Clausing,Th,place,ELIOT,314
root,course,10327,ECON,201,FL2,Intro to Economic Analysis,0.0,Clausing,Th,place,ELIOT,314
root,course,20319,ECON,201,S01,Intro to Economic Analysis,1.0,Netusil,M-W-F,place,VOLLUM,116
root,course,20320,ECON,201,S02,Intro to Economic Analysis,1.0,Netusil,M-W-F,place,VOLLUM,116
root,course,10578,ANTH,211,F02,Introduction to Anthropology,1.0,Makley,T-Th,place,VOLLUM,120
