nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,nmc-title,nmc-title alias,nmc-title id,nmc-chapter,nmc-chapter alias,nmc-chapter id,nmc-article,nmc-article alias,nmc-article id,nmc-item,nmc-item alias,nmc-item id,amount,amount catpol,amount year,figure
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 3,NIV-47483218314141915_47483218314322891@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11376,amount,5.2.141,nm2,38 753 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 5,NIV-47483218314141915_47483218314322892@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11395,amount,5.2.141,n,25 465 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 5,NIV-47483218314141915_47483218314322892@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11395,amount,5.2.141,nm1,7 213 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 5,NIV-47483218314141915_47483218314322892@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11395,amount,5.2.141,nm2,4 583 615,66
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 7,NIV-47483218314141915_47483218314322893@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113B1,amount,5.2.142,n,25 471 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 7,NIV-47483218314141915_47483218314322893@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113B1,amount,5.2.142,nm1,39 459 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 7,NIV-47483218314141915_47483218314322893@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113B1,amount,5.2.142,nm2,34 811 824,36
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 8,NIV-47483218314141915_47483218314322894@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113D0,amount,5.2.142,n,5 278 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 8,NIV-47483218314141915_47483218314322894@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113D0,amount,5.2.142,nm1,4 210 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,nmc-item,2 0 0 8,NIV-47483218314141915_47483218314322894@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113D0,amount,5.2.142,nm2,4 207 679,39
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 2,NIV-47483218314141915_47483218314322896@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1141C,amount,5.2.142,n,60 095 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 2,NIV-47483218314141915_47483218314322896@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1141C,amount,5.2.142,nm1,57 264 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 2,NIV-47483218314141915_47483218314322896@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1141C,amount,5.2.142,nm2,48 638 644,47
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 4,NIV-47483218314141915_47483218314322897@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1143F,amount,5.2.142,n,20 937 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 4,NIV-47483218314141915_47483218314322897@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1143F,amount,5.2.142,nm1,18 975 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 4,NIV-47483218314141915_47483218314322897@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1143F,amount,5.2.142,nm2,17 692 010,38
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 6,NIV-47483218314141915_47483218314322898@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11462,amount,5.2.142,n,27 305 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 6,NIV-47483218314141915_47483218314322898@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11462,amount,5.2.142,nm1,36 043 268
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 6,NIV-47483218314141915_47483218314322898@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11462,amount,5.2.142,nm2,35 023 713,60
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 8,NIV-47483218314141915_47483218314322899@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11484,amount,5.2.142,n,1 020 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 8,NIV-47483218314141915_47483218314322899@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11484,amount,5.2.142,nm1,991 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,nmc-article,2 0 2,NIV-47483218314141915_47483218314322895@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11412,nmc-item,2 0 2 8,NIV-47483218314141915_47483218314322899@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11484,amount,5.2.142,nm2,884 452,30
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 0,NIV-47483218314141915_47483218314322902@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114B8,amount,5.2.17,n,25 862 503
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 0,NIV-47483218314141915_47483218314322902@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114B8,amount,5.2.17,nm1,25 820 534
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 0,NIV-47483218314141915_47483218314322902@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114B8,amount,5.2.17,nm2,26 253 905,10
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 1,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfOG,amount,5.2.17,n,27 478 949
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 1,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfOG,amount,5.2.17,nm1,26 553 271
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 1,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfOG,amount,5.2.17,nm2,39 048 835,40
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 2,NIV-47483218314141915_47483218314322903@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114E0,amount,5.2.131,n,13 315 983
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 2,NIV-47483218314141915_47483218314322903@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114E0,amount,5.2.131,nm1,13 453 322
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 2,NIV-47483218314141915_47483218314322903@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114E0,amount,5.2.131,nm2,12 731 130,91
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 3,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNd,amount,5.2.131,n,13 202 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 3,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNd,amount,5.2.131,nm1,13 481 040
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 3,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNd,amount,5.2.131,nm2,7 215 561,44
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 4,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNa,amount,5.2.17,n,15 743 215
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 4,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNa,amount,5.2.17,nm1,16 481 461
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 4,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNa,amount,5.2.17,nm2,18 992 549,97
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 5,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNN,amount,5.2.131,n,11 977 727
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 5,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNN,amount,5.2.131,nm1,12 298 460
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,nmc-chapter,2 1,NIV-47483218314141915_47483218314322900@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114A0,nmc-article,2 1 0,NIV-47483218314141915_47483218314322901@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N114AE,nmc-item,2 1 0 5,IDeHGIHdJJKOaNfMaMX_fKcHGceXHJcMMNHGLINX_NfNN,amount,5.2.131,nm2,15 310 539,51
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 0,NIV-47483218314141915_47483218314322921@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11729,amount,5.2.15,n,2 250 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 0,NIV-47483218314141915_47483218314322921@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11729,amount,5.2.15,nm1,2 600 000
