metadata,nomenc,nomenc name,nom-item,nom-item code,property,property2,property3,property4,property5,desc,desc2,desc3,desc4,desc5,desc6,desc7,desc8,desc9,desc10,desc11,desc12,desc13,desc14,desc15,desc16,desc17,desc18,desc19,desc20,desc21,desc22,desc23,nom-item2,nom-item code2,property22,desc222,desc32,desc42,desc52,desc62,desc72,desc82,desc92,desc102,desc112,desc122,desc132,desc142,desc152,desc162,desc172,desc182,desc192,desc202,desc212,desc2222,desc232,desc24,nom-item22,nom-item code22,desc2,desc lang
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.10,Protezzjoni tal-konsumatur,mt
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.10,Consumentenbescherming,nl
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.10,Ochrona konsumentów,pl
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.10,Defesa do consumidor ,pt
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.10,Protecția consumatorilor,ro
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.10,Ochrana spotrebiteľa,sk
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.10,Varstvo potrošnikov,sl
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.10,Konsumentskydd,sv
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Creative Europe,en
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Europe créative,fr
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Творческа Европа,bg
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Kreativní Evropa,cs
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Kreativt Europa,da
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Kreatives Europa,de
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Δημιουργική Ευρώπη,el
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Europa Creativa,es
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Loov Euroopa,et
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Luova Eurooppa,fi
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Kreativna Europa,hr
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,A Kreatív Európa program,hu
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Europa creativa,it
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,„Kūrybiška Europa“,lt
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Radošā Eiropa,lv
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Ewropa kreattiva,mt
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Creatief Europa,nl
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Kreatywna Europa,pl
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Europa Criativa,pt
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Europa creativă,ro
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Tvorivá Európa ,sk
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Ustvarjalna Evropa,sl
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.11,Kreativa Europa,sv
metadata,nomenc,fp,nom-item,3,,,,,,Security and citizenship,Sécurité et citoyenneté,Сигурност и гражданство,Bezpečnost a občanství,Sikkerhed og borgerskab,Sicherheit und Unionsbürgerschaft,Ασφάλεια και ιθαγένεια,Seguridad y ciudadanía,Julgeolek ja kodakondsus,Turvallisuus ja kansalaisuus,Sigurnost i građanstvo,Biztonság és uniós polgárság,Sicurezza e cittadinanza,Saugumas ir pilietybė,Drošība un pilsonība,Sigurtà u ċittadinanza,Veiligheid en burgerschap,Bezpieczeństwo i obywatelstwo,Segurança e cidadania,Securitate și cetățenie,Bezpečnosť a občianstvo,Varnost in državljanstvo,Säkerhet och medborgarskap,nom-item,3.0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,nom-item,3.0.OTH,Other actions and programmes,en
